Date,SHK126,SHK127,SHK128,SHK129,SHK130,SHK131,SHK136,SHK137,SHK145
2021-10-28,27.136,24.11,33.028,18.709,28.325,16.068,32.445,28.331,15.41
2021-10-29,27.015,24.079,32.793,18.653,28.401,15.887,32.337,28.445,15.34
2021-11-01,26.697,24.11,32.789,18.744,28.358,16.225,32.179,28.527,15.211
2021-11-02,26.552,24.156,32.647,18.875,28.439,16.131,32.006,28.721,15.211
2021-11-03,26.463,24.288,32.561,19.05,28.641,16.107,31.971,28.939,15.129
2021-11-04,26.762,24.439,32.702,19.251,28.815,16.304,32.184,28.926,15.256
2021-11-05,26.351,24.481,32.672,19.174,28.955,16.275,31.981,28.515,15.082
2021-11-08,26.272,24.562,32.786,19.29,29.021,16.241,31.944,28.675,15.011
2021-11-09,26.345,24.532,32.88,19.263,28.965,16.165,32.096,28.591,15.01
2021-11-10,26.521,24.212,32.814,18.955,28.526,15.939,32.292,28.641,15.127
2021-11-11,26.841,24.286,32.775,19.179,28.559,15.994,32.522,28.636,15.289
2021-11-12,26.964,24.527,33.039,19.302,28.903,16.234,32.728,28.595,15.324
2021-11-15,26.98,24.534,33.2,19.315,28.892,16.268,32.819,28.481,15.358
2021-11-16,27.363,24.567,33.222,19.246,29.021,16.202,33.116,28.522,15.497
2021-11-17,27.393,24.491,33.141,19.272,28.909,16.095,33.143,28.565,15.485
2021-11-18,26.921,24.568,32.954,19.303,29.101,16.109,32.776,28.518,15.263
2021-11-19,26.844,24.595,33.01,19.41,29.077,16.243,32.798,28.403,15.134
2021-11-22,26.777,24.337,32.895,19.136,28.713,16.154,32.673,28.237,15.086
2021-11-23,26.478,24.175,32.756,18.534,28.685,16.136,32.285,28.221,14.923
2021-11-24,26.518,24.183,32.674,18.41,28.845,15.912,32.253,28.263,14.946
2021-11-25,26.66,24.218,32.715,18.526,28.842,15.979,32.343,28.286,14.98
2021-11-26,26.006,23.823,32.05,18.27,28.299,15.86,31.663,28.239,14.606
2021-11-29,25.78,23.986,31.896,18.394,28.684,15.51,31.466,28.212,14.537
2021-11-30,25.406,23.635,31.657,18.27,28.123,15.371,31.178,27.801,14.229
2021-12-01,25.522,23.528,32.013,18.627,27.587,15.499,31.39,27.891,14.355
2021-12-02,25.632,23.592,32.184,18.126,27.945,15.401,31.505,27.862,14.425
2021-12-03,25.613,23.361,32.087,17.911,27.538,15.659,31.324,27.907,14.402
2021-12-06,25.042,23.519,31.841,17.982,27.892,15.567,30.863,28.018,14.151
2021-12-07,25.683,24.119,32.274,18.686,28.628,15.836,31.441,28.255,14.53
2021-12-08,25.745,24.257,32.508,18.711,28.792,15.95,31.56,28.507,14.542
2021-12-09,26.094,24.104,32.678,18.675,28.468,15.819,31.879,28.533,14.672
2021-12-10,25.768,24.103,32.479,18.564,28.583,15.707,31.598,28.589,14.517
2021-12-13,25.707,23.917,32.457,18.496,28.25,15.666,31.539,28.809,14.528
2021-12-14,25.306,23.651,32.203,18.076,27.967,15.639,31.163,28.599,14.302
2021-12-15,24.962,23.941,32.011,18.346,28.47,15.671,30.847,29.23,14.194
2021-12-16,25.078,23.771,32.166,18.516,27.937,15.854,30.975,29.498,14.241
2021-12-17,24.68,23.57,31.918,18.245,27.788,15.626,30.503,29.214,14.052
2021-12-20,24.059,23.214,31.281,17.989,27.391,15.293,29.819,29.102,13.791
2021-12-21,24.388,23.636,31.662,18.178,28.067,15.444,30.197,29.137,13.908
2021-12-22,24.531,23.864,31.894,18.531,28.287,15.453,30.342,29.493,13.967
2021-12-23,24.678,24.028,32.186,18.672,28.459,15.577,30.532,29.605,14.048
2021-12-24,24.636,24.033,32.205,18.675,28.458,15.583,30.501,29.615,14.071
2021-12-28,24.623,24.222,32.356,18.946,28.67,15.685,30.62,29.767,14.093
2021-12-29,24.319,24.186,32.249,18.953,28.629,15.651,30.314,29.881,13.964
2021-12-30,24.335,24.163,32.21,18.981,28.587,15.593,30.396,29.96,14.01
2021-12-31,24.723,24.097,32.343,18.974,28.411,15.588,30.721,29.855,14.153
2022-01-03,24.553,24.166,32.369,18.919,28.607,15.575,30.626,29.604,14.08
2022-01-04,24.542,24.04,32.597,18.734,28.353,15.83,30.554,29.09,14.104
2022-01-05,24.014,23.622,32.332,18.719,27.549,15.887,29.967,28.802,13.864
2022-01-06,24.092,23.427,32.022,18.181,27.543,15.636,29.882,28.432,13.972
2022-01-07,24.521,23.32,32.258,18.081,27.303,15.634,30.091,28.296,14.223
2022-01-10,24.83,23.196,32.449,17.325,27.357,15.675,30.351,28.457,14.341
2022-01-11,24.751,23.42,32.442,17.574,27.704,15.599,30.289,28.644,14.353
2022-01-12,25.47,23.6,32.962,17.844,27.738,15.87,31.001,28.547,14.735
2022-01-13,25.338,23.271,32.956,17.739,27.143,15.776,30.81,28.049,14.771
2022-01-14,25.3,23.126,32.802,17.199,27.189,15.623,30.715,27.983,14.722
2022-01-17,25.123,23.16,32.847,17.329,27.199,15.614,30.671,28.046,14.637
2022-01-18,25.062,22.686,32.644,16.924,26.496,15.548,30.554,27.62,14.589
2022-01-19,25.083,22.515,32.476,17.027,26.211,15.08,30.498,27.513,14.565
2022-01-20,25.808,22.456,32.707,17.164,25.914,15.264,31.207,27.454,15.079
2022-01-21,25.773,21.972,32.302,16.81,25.203,15.183,31.051,27.194,15.067
2022-01-24,25.432,21.8,31.907,15.913,25.355,15.196,30.865,26.95,14.91
2022-01-25,24.909,21.458,31.4,15.872,24.835,14.911,30.312,26.753,14.671
2022-01-26,24.9,21.481,31.435,16.162,24.764,14.874,30.252,26.641,14.671
2022-01-27,24.293,21.251,30.818,16.0,24.654,14.408,29.67,26.608,14.385
2022-01-28,24.022,21.646,30.927,15.872,25.454,14.707,29.364,27.137,14.243
2022-01-31,24.312,22.182,31.137,16.379,26.195,14.902,29.624,27.385,14.419
2022-02-04,24.954,22.069,31.664,16.166,25.838,15.202,30.111,27.511,14.843
2022-02-07,24.976,22.015,31.571,16.277,25.68,15.244,30.177,27.544,14.83
2022-02-08,24.658,22.065,31.513,15.978,25.943,15.251,29.835,27.609,14.711
2022-02-09,25.165,22.504,31.965,16.489,26.468,15.367,30.345,27.948,14.996
2022-02-10,25.363,22.261,32.182,16.37,26.002,15.391,30.596,27.562,15.043
2022-02-11,25.221,21.809,31.88,15.968,25.344,15.404,30.433,27.207,15.031
2022-02-14,24.804,21.624,31.369,15.616,25.292,15.238,29.869,26.871,14.827
2022-02-15,24.768,21.966,31.537,16.009,25.77,15.063,29.893,27.228,14.695
2022-02-16,25.139,22.009,31.949,16.016,25.717,15.296,30.329,27.295,14.909
2022-02-17,25.264,21.614,32.064,15.879,24.985,15.177,30.435,26.853,14.968
2022-02-18,24.842,21.369,31.75,15.556,24.716,15.109,30.032,26.599,14.706
2022-02-21,24.518,21.281,31.62,15.278,24.71,15.037,29.742,26.623,14.622
2022-02-22,23.905,21.073,31.14,15.365,24.413,14.791,29.121,26.521,14.193
2022-02-23,24.142,20.805,31.32,15.258,23.885,14.796,29.298,26.362,14.299
2022-02-24,23.324,20.91,30.172,14.834,24.649,14.595,28.366,26.43,13.861
2022-02-25,23.296,21.376,30.463,15.419,25.183,14.699,28.428,27.169,13.778
2022-02-28,23.213,21.434,30.568,15.624,25.176,14.804,28.371,27.112,13.754
2022-03-01,23.351,21.151,30.71,15.211,24.732,14.879,28.642,27.019,13.754
2022-03-02,22.905,21.257,30.423,15.203,25.098,14.485,28.218,27.294,13.533
2022-03-03,22.921,21.037,30.5,14.966,24.716,14.654,28.212,27.229,13.614
2022-03-04,22.268,20.607,30.027,14.281,24.329,14.444,27.475,27.181,13.27
2022-03-07,21.327,19.922,29.159,14.192,23.308,14.001,26.274,26.766,12.773
2022-03-08,20.888,19.718,28.81,13.86,23.191,13.729,25.679,26.376,12.574
2022-03-09,20.835,20.414,28.99,14.711,24.13,13.7,25.642,26.973,12.515
2022-03-10,21.194,20.398,29.569,14.483,23.981,14.252,26.172,26.971,12.701
2022-03-11,20.773,20.113,29.262,14.55,23.532,13.932,25.729,26.726,12.527
2022-03-14,19.534,19.89,28.804,14.742,23.179,13.899,24.429,26.848,11.946
2022-03-15,18.347,20.098,28.091,14.705,23.784,14.006,23.085,27.244,11.286
2022-03-16,20.182,20.822,28.998,15.45,24.607,14.15,24.846,27.649,12.184
2022-03-17,21.5,21.229,29.935,15.697,24.972,14.525,26.367,28.152,13.003
2022-03-18,21.417,21.564,29.988,15.934,25.548,14.546,26.272,28.428,12.991
2022-03-21,21.171,21.472,29.846,15.861,25.41,14.547,26.061,28.378,12.837
2022-03-22,21.803,21.728,30.156,15.916,25.851,14.59,26.587,28.401,13.238
2022-03-23,22.04,21.54,30.386,15.687,25.502,14.829,26.848,27.985,13.382
2022-03-24,21.805,21.696,30.357,15.554,25.9,14.735,26.606,28.275,13.273
2022-03-25,21.171,21.653,30.094,15.504,25.889,14.754,26.025,28.345,12.935
2022-03-28,21.404,21.776,30.116,15.583,26.171,14.575,26.032,28.482,13.115
2022-03-29,21.607,22.153,30.245,16.101,26.62,14.777,26.239,28.766,13.258
2022-03-30,21.999,22.07,30.666,15.991,26.359,14.826,26.841,28.85,13.425
2022-03-31,21.762,21.753,30.46,15.797,25.871,14.7,26.561,28.577,13.353
2022-04-01,21.875,21.805,30.434,15.768,26.009,14.601,26.578,28.809,13.341
2022-04-04,22.345,22.087,30.673,15.957,26.437,14.723,27.011,28.803,13.603
2022-04-06,21.895,21.347,30.308,15.35,25.366,14.42,26.486,29.185,13.339
2022-04-07,21.562,21.322,29.88,15.371,25.406,14.198,26.001,29.669,13.195
2022-04-08,21.652,21.227,29.959,15.351,25.205,14.2,26.04,29.795,13.243
2022-04-11,20.833,20.854,29.509,15.031,24.743,14.027,25.092,29.285,12.836
2022-04-12,20.996,20.76,29.472,15.05,24.577,13.821,25.29,28.926,12.895
2022-04-13,21.018,20.979,29.624,15.018,24.982,13.933,25.49,29.132,12.93
2022-04-14,21.273,20.771,29.761,14.972,24.551,14.07,25.751,28.969,13.014
2022-04-19,20.736,20.93,29.345,14.952,25.034,13.773,25.019,28.734,12.714
2022-04-20,20.517,20.858,29.361,15.245,24.697,14.006,24.833,29.015,12.654
2022-04-21,20.189,20.561,29.293,15.273,24.151,14.06,24.48,28.631,12.511
2022-04-22,20.176,20.022,28.903,14.891,23.408,13.928,24.336,27.77,12.487
2022-04-25,19.32,19.971,28.209,14.506,23.672,13.801,23.32,27.847,12.083
2022-04-26,19.426,19.454,28.22,14.155,22.83,13.843,23.47,27.273,12.071
2022-04-27,19.574,19.393,27.989,14.175,22.778,13.647,23.516,27.306,12.071
2022-04-28,19.919,19.865,28.265,14.357,23.592,13.757,23.813,27.634,12.258
2022-04-29,20.733,19.436,28.803,14.529,22.559,13.852,24.729,27.232,12.75
2022-05-03,20.767,19.558,28.62,14.241,22.952,13.84,24.7,27.118,12.749
2022-05-04,20.52,19.934,28.539,14.112,23.73,13.84,24.479,27.499,12.608
2022-05-05,20.386,19.288,28.595,13.969,22.554,13.822,24.425,26.98,12.549
2022-05-06,19.568,19.012,27.824,13.587,22.275,13.949,23.479,26.769,12.113
2022-05-10,19.168,18.377,27.233,13.037,21.417,13.644,23.024,26.109,11.866
2022-05-11,19.377,18.149,27.375,13.283,20.865,13.502,23.258,25.834,12.006
2022-05-12,18.949,18.058,26.783,13.127,20.879,13.485,22.746,25.977,11.715
2022-05-13,19.461,18.587,27.269,13.431,21.688,13.684,23.262,26.359,12.028
2022-05-16,19.471,18.439,27.359,13.305,21.411,13.807,23.334,26.545,12.063
2022-05-17,20.128,18.854,27.937,13.619,21.956,13.753,24.036,26.961,12.453
2022-05-18,20.184,18.287,28.055,13.314,20.958,13.924,24.158,26.334,12.464
2022-05-19,19.736,18.225,27.587,13.265,20.938,13.792,23.662,26.434,12.192
2022-05-20,20.305,18.317,28.141,13.365,20.947,13.894,24.208,26.837,12.535
2022-05-23,20.101,18.547,28.064,13.583,21.26,14.036,23.99,27.076,12.392
2022-05-24,19.74,18.179,27.705,13.348,20.682,13.971,23.482,27.09,12.214
2022-05-25,19.85,18.348,27.791,13.257,21.063,13.931,23.605,27.085,12.249
2022-05-26,19.805,18.674,27.711,13.444,21.627,13.976,23.443,27.216,12.201
2022-05-27,20.261,19.153,28.231,13.86,22.282,14.03,24.037,27.692,12.568
2022-05-30,20.635,19.306,28.783,14.249,22.278,14.256,24.634,27.751,12.804
2022-05-31,21.04,19.194,28.964,13.943,22.192,14.089,25.16,27.323,12.982
2022-06-01,20.983,19.066,28.918,13.688,22.056,14.206,24.962,26.97,12.922
2022-06-02,20.83,19.425,28.763,13.986,22.7,14.084,24.778,27.142,12.815
2022-06-06,21.331,19.237,28.995,13.99,22.288,14.061,25.259,26.905,13.145
2022-06-07,21.266,19.299,28.688,13.9,22.499,14.047,25.183,27.26,13.086
2022-06-08,21.765,19.227,28.897,13.878,22.328,14.13,25.747,27.158,13.359
2022-06-09,21.635,18.784,28.713,13.478,21.674,14.06,25.622,26.53,13.299
2022-06-10,21.597,18.202,28.403,13.037,20.786,13.885,25.565,26.016,13.274
2022-06-13,20.865,17.493,27.683,12.504,19.809,13.665,24.688,25.238,12.808
2022-06-14,20.87,17.372,27.449,12.167,19.781,13.435,24.691,24.983,12.819
2022-06-15,21.11,17.669,27.418,12.364,20.311,13.272,24.871,25.244,12.985
2022-06-16,20.703,17.17,27.224,12.002,19.494,13.449,24.486,24.886,12.699
2022-06-17,20.9,17.234,27.089,12.077,19.72,13.033,24.583,24.961,12.878
2022-06-20,21.039,17.259,27.076,12.126,19.721,12.981,24.658,25.033,12.913
2022-06-21,21.412,17.566,27.442,12.257,20.153,13.159,25.121,25.579,13.127
2022-06-22,20.888,17.505,26.941,12.254,20.162,13.178,24.471,25.933,12.804
2022-06-23,21.177,17.667,27.084,12.198,20.515,13.237,24.748,26.48,12.971
2022-06-24,21.652,18.192,27.398,12.604,21.289,13.294,25.269,26.993,13.221
2022-06-27,22.119,18.187,27.842,12.762,21.095,13.428,25.777,27.107,13.544
2022-06-28,22.318,17.852,27.946,12.571,20.489,13.504,25.846,26.621,13.628
2022-06-29,21.924,17.777,27.506,12.428,20.53,13.381,25.405,26.863,13.423
2022-06-30,21.861,17.556,27.263,12.257,20.21,13.255,25.19,26.82,13.363
2022-07-04,21.837,17.636,27.034,12.184,20.414,13.281,24.896,27.095,13.362
2022-07-05,21.816,17.712,27.059,11.894,20.776,13.309,24.868,26.978,13.385
2022-07-06,21.572,17.743,26.79,12.215,20.826,13.154,24.52,27.183,13.205
2022-07-07,21.664,18.065,27.136,12.401,21.279,13.344,24.791,27.328,13.3
2022-07-08,21.752,18.088,27.302,12.504,21.26,13.389,24.906,27.408,13.324
2022-07-11,21.172,17.804,26.905,12.334,20.852,13.534,24.28,27.312,12.977
2022-07-12,20.874,17.622,26.613,12.343,20.579,13.346,23.845,26.965,12.81
2022-07-13,20.817,17.588,26.739,12.275,20.502,13.355,23.963,26.781,12.798
2022-07-14,20.78,17.451,26.745,12.074,20.413,13.232,24.007,26.613,12.738
2022-07-15,20.325,17.77,26.694,12.433,20.895,13.233,23.704,27.255,12.502
2022-07-18,20.783,17.817,27.156,12.687,20.757,13.262,24.177,26.806,12.807
2022-07-19,20.591,18.227,27.087,12.942,21.456,13.321,23.967,27.292,12.724
2022-07-20,20.812,18.431,27.361,13.03,21.784,13.599,24.231,27.021,12.854
2022-07-21,20.536,18.628,27.371,13.309,22.109,13.632,24.08,27.395,12.641
2022-07-22,20.532,18.444,27.387,13.368,21.667,13.784,24.054,27.262,12.652
2022-07-25,20.425,18.385,27.273,13.245,21.588,13.637,23.929,27.367,12.663
2022-07-26,20.748,18.14,27.383,13.084,21.12,13.646,24.166,27.5,12.863
2022-07-27,20.523,18.549,27.412,13.135,21.94,13.625,24.002,27.608,12.708
2022-07-28,20.491,18.757,27.561,13.46,22.176,13.843,23.969,27.749,12.66
2022-07-29,19.983,19.078,27.598,13.842,22.675,13.823,23.517,27.665,12.398
2022-08-01,20.004,19.083,27.754,13.93,22.609,14.068,23.458,27.522,12.397
2022-08-02,19.547,18.923,27.517,13.693,22.468,13.825,22.977,27.355,12.112
2022-08-03,19.614,19.2,27.426,13.724,23.122,13.693,23.037,27.415,12.159
2022-08-04,19.976,19.319,27.553,13.985,23.252,13.8,23.338,27.424,12.395
2022-08-05,20.045,19.237,27.742,13.604,23.159,13.78,23.598,27.445,12.406
2022-08-08,19.858,19.279,27.771,13.798,23.154,13.793,23.408,27.546,12.322
2022-08-09,19.807,19.092,27.77,13.474,22.867,13.677,23.363,27.504,12.287
2022-08-10,19.424,19.517,27.589,13.927,23.572,13.837,22.938,27.855,12.073
2022-08-11,19.904,19.536,27.994,14.06,23.461,13.804,23.512,27.635,12.332
2022-08-12,19.959,19.727,27.998,13.874,23.888,14.006,23.555,27.93,12.415
2022-08-15,19.796,19.77,27.937,13.952,24.002,14.108,23.52,28.153,12.331
2022-08-16,19.64,19.738,27.968,13.8,23.995,13.982,23.431,28.033,12.188
2022-08-17,19.723,19.574,27.955,13.633,23.695,14.109,23.545,27.852,12.235
2022-08-18,19.568,19.567,27.924,13.659,23.689,13.975,23.404,27.703,12.152
2022-08-19,19.557,19.271,27.73,13.45,23.218,13.883,23.317,27.751,12.175
2022-08-22,19.452,18.891,27.464,13.08,22.611,13.899,23.157,27.522,12.151
2022-08-23,19.295,18.859,27.347,12.967,22.58,13.823,22.974,27.181,12.008
2022-08-24,19.022,18.914,27.239,13.112,22.686,13.767,22.707,27.305,11.865
2022-08-25,19.693,19.148,27.564,13.166,23.046,13.837,23.359,27.545,12.279
2022-08-26,19.864,18.662,27.654,12.888,22.162,13.804,23.502,26.853,12.397
2022-08-29,19.746,18.436,27.208,12.613,21.921,13.47,23.182,26.622,12.289
2022-08-30,19.665,18.33,27.366,12.57,21.73,13.601,23.088,26.424,12.277
2022-08-31,19.642,18.237,27.435,12.508,21.553,13.577,23.176,26.285,12.277
2022-09-01,19.303,18.064,26.958,12.038,21.53,13.323,22.725,26.499,12.098
2022-09-02,19.177,18.03,26.853,12.471,21.32,13.302,22.55,26.237,12.003
2022-09-05,18.905,17.96,26.752,12.235,21.313,13.274,22.279,26.215,11.86
2022-09-06,18.941,17.875,26.742,12.286,21.166,13.166,22.32,26.168,11.866
2022-09-07,18.831,18.054,26.5,12.277,21.584,13.046,22.113,26.537,11.783
2022-09-08,18.66,18.199,26.618,12.388,21.766,13.351,22.044,27.071,11.67
2022-09-09,19.154,18.562,26.959,12.719,22.216,13.465,22.491,27.307,11.977
2022-09-13,19.08,18.095,27.321,12.442,21.346,13.497,22.565,26.592,11.958
2022-09-14,18.644,18.081,26.793,12.347,21.465,13.313,22.074,26.575,11.679
2022-09-15,18.678,17.884,26.704,12.135,21.192,13.29,22.054,26.651,11.715
2022-09-16,18.436,17.694,26.411,11.882,20.981,13.28,21.699,26.51,11.619
2022-09-19,18.196,17.763,26.258,11.869,21.153,13.26,21.45,26.375,11.494
2022-09-20,18.408,17.603,26.494,11.656,20.884,13.28,21.653,26.104,11.642
2022-09-21,18.036,17.328,26.122,11.716,20.481,13.101,21.241,25.668,11.446
2022-09-22,17.769,17.114,25.849,11.241,20.281,13.139,20.912,25.642,11.268
2022-09-23,17.513,16.782,25.398,11.042,19.895,13.079,20.532,25.435,11.132
2022-09-26,17.459,16.586,24.98,11.038,19.697,12.691,20.439,25.144,11.084
2022-09-27,17.509,16.602,25.024,11.052,19.719,12.71,20.539,25.166,11.096
2022-09-28,16.95,16.815,24.54,11.173,20.174,12.614,19.927,25.733,10.73
2022-09-29,16.845,16.516,24.615,10.962,19.593,12.802,19.917,25.557,10.671
2022-09-30,16.846,16.4,24.585,11.219,19.31,12.6,19.839,25.348,10.723
2022-10-03,16.726,16.665,24.423,11.329,19.756,12.69,19.707,25.803,10.616
2022-10-05,17.66,17.223,25.406,11.744,20.394,13.164,20.711,26.473,11.217
2022-10-06,17.564,17.139,25.467,11.778,20.236,13.21,20.71,26.22,11.175
2022-10-07,17.274,16.663,25.212,11.341,19.543,13.052,20.334,25.726,11.009
2022-10-10,16.706,16.455,24.802,11.175,19.308,13.016,19.802,25.475,10.695
2022-10-11,16.364,16.244,24.324,11.083,19.044,12.76,19.198,25.536,10.484
2022-10-12,16.285,16.236,24.396,11.069,19.044,12.699,19.181,25.413,10.402
2022-10-13,16.0,16.431,24.132,11.075,19.426,12.573,18.815,25.841,10.231
2022-10-14,16.27,16.196,24.556,11.221,18.837,12.816,19.211,25.706,10.331
2022-10-17,16.301,16.569,24.468,11.503,19.474,12.658,19.13,26.125,10.336
2022-10-18,16.62,16.763,24.81,11.705,19.705,12.787,19.379,26.305,10.522
2022-10-19,16.174,16.591,24.53,11.491,19.514,12.779,18.89,25.856,10.294
2022-10-20,15.926,16.553,24.42,11.667,19.419,12.707,18.649,25.672,10.149
2022-10-21,15.873,16.742,24.298,11.455,19.866,12.606,18.532,26.121,10.12
2022-10-24,14.809,16.848,24.036,11.779,19.991,12.702,17.593,26.569,9.512
2022-10-25,14.818,17.176,24.038,12.244,20.426,12.885,17.517,26.86,9.512
2022-10-26,15.018,17.067,24.293,12.402,20.032,13.038,17.769,27.156,9.599
2022-10-27,15.075,16.923,24.509,12.182,19.791,12.966,17.927,26.899,9.658
2022-10-28,14.473,17.062,24.121,12.109,20.178,12.827,17.349,27.437,9.321
2022-10-31,14.297,16.955,24.232,12.025,19.992,12.926,17.245,27.409,9.25
2022-11-01,15.104,16.92,24.746,12.008,19.788,12.994,18.064,27.367,9.682
2022-11-02,15.447,16.614,24.834,11.978,19.18,13.045,18.419,27.025,9.896
2022-11-03,15.039,16.326,24.421,11.624,18.838,12.988,18.026,26.912,9.605
2022-11-04,15.904,16.587,24.95,12.044,19.044,12.886,18.838,26.998,10.085
2022-11-07,16.292,16.778,25.284,12.247,19.251,13.051,19.181,27.165,10.352
2022-11-08,16.229,16.94,25.408,12.635,19.362,13.306,19.146,27.297,10.346
2022-11-09,16.003,16.664,25.438,12.572,18.877,13.226,19.062,27.029,10.221
2022-11-10,15.718,17.565,25.258,13.5,20.288,13.413,18.753,27.819,10.066
2022-11-11,16.92,17.946,26.396,13.914,20.589,13.903,20.184,27.555,10.786
2022-11-14,17.161,17.779,26.413,13.848,20.323,13.595,20.521,27.556,10.953
2022-11-15,17.853,17.958,26.903,13.829,20.574,13.664,21.301,27.488,11.403
2022-11-16,17.757,17.784,26.784,13.511,20.353,13.65,21.253,27.413,11.348
2022-11-17,17.536,17.653,26.531,13.393,20.204,13.587,21.012,27.356,11.222
2022-11-18,17.523,17.701,26.602,13.509,20.225,13.618,21.002,27.65,11.18
2022-11-21,17.188,17.486,26.257,13.315,19.958,13.527,20.626,27.556,10.992
2022-11-22,16.921,17.7,26.282,13.4,20.286,13.736,20.468,27.834,10.841
2022-11-23,17.005,17.878,26.471,13.641,20.495,13.842,20.533,27.979,10.901
2022-11-24,17.145,17.928,26.741,13.717,20.471,14.116,20.701,27.987,10.996
2022-11-25,17.018,17.903,26.694,13.683,20.441,14.07,20.586,28.146,10.934
2022-11-28,16.781,17.696,26.421,13.509,20.158,13.98,20.254,28.007,10.778
2022-11-29,17.685,17.652,26.877,13.327,20.043,13.947,21.109,27.914,11.317
2022-11-30,18.098,18.114,27.26,13.395,20.88,13.8,21.486,28.508,11.546
2022-12-01,18.234,18.211,27.476,13.83,20.835,13.983,21.798,28.64,11.681
2022-12-02,18.217,18.139,27.302,13.803,20.761,13.768,21.817,28.71,11.588
2022-12-05,18.999,17.91,27.541,13.738,20.304,13.657,22.491,28.414,12.079
2022-12-06,18.908,17.663,27.239,13.512,19.945,13.662,22.288,28.157,12.085
2022-12-07,18.308,17.627,26.969,13.44,19.937,13.68,21.813,28.392,11.719
2022-12-08,18.951,17.747,27.143,13.455,20.135,13.649,22.286,28.634,12.071
2022-12-09,19.395,17.74,27.389,13.6,20.005,13.841,22.735,28.342,12.342
2022-12-12,18.94,17.813,27.097,13.537,20.253,13.73,22.273,28.551,12.081
2022-12-13,19.038,18.055,27.218,14.021,20.527,13.929,22.288,28.698,12.173
2022-12-14,19.139,18.019,27.42,14.0,20.399,14.025,22.54,28.757,12.215
2022-12-15,18.861,17.573,27.105,13.426,19.803,13.832,22.293,28.246,12.037
2022-12-16,18.977,17.408,26.957,13.199,19.591,13.738,22.262,27.891,12.104
2022-12-19,18.839,17.229,26.864,13.107,19.304,13.638,22.084,27.7,12.035
2022-12-20,18.564,17.246,26.636,13.024,19.348,13.861,21.703,27.762,11.85
2022-12-21,18.641,17.446,26.705,13.267,19.663,13.786,21.786,28.078,11.899
2022-12-22,19.076,17.245,26.922,13.014,19.293,13.912,22.197,28.047,12.206
2022-12-23,18.992,17.274,26.656,13.034,19.384,13.802,22.058,28.063,12.15
2022-12-28,19.278,17.044,26.83,13.025,18.925,13.749,22.227,27.776,12.358
2022-12-29,19.146,17.307,26.735,13.264,19.364,13.75,22.108,28.116,12.241
2022-12-30,19.188,17.279,26.79,13.07,19.337,13.826,22.19,28.046,12.283
2023-01-03,19.536,17.293,26.853,13.278,19.294,13.916,22.577,28.005,12.492
2023-01-04,20.133,17.43,27.164,13.61,19.441,13.68,23.045,28.066,12.896
2023-01-05,20.449,17.22,27.307,13.45,19.079,13.554,23.338,27.769,13.055
2023-01-06,20.422,17.507,27.385,13.646,19.483,13.724,23.356,27.992,13.018
2023-01-09,20.838,17.73,27.991,14.129,19.61,13.754,23.991,27.618,13.25
2023-01-10,20.79,17.784,27.903,13.954,19.802,13.721,23.996,27.829,13.225
2023-01-11,20.922,18.026,27.954,14.081,20.192,13.883,24.076,27.967,13.299
2023-01-12,20.972,18.167,28.098,14.252,20.322,14.134,24.083,27.952,13.335
2023-01-13,21.248,18.315,28.415,14.373,20.462,14.261,24.416,28.152,13.47
2023-01-16,21.303,18.34,28.56,14.533,20.459,14.045,24.566,28.181,13.457
2023-01-17,21.118,18.345,28.524,14.581,20.443,14.202,24.433,28.083,13.371
2023-01-18,21.182,18.272,28.613,14.768,20.212,14.4,24.497,27.83,13.444
2023-01-19,21.218,18.114,28.612,14.29,20.079,14.296,24.503,27.835,13.419
2023-01-20,21.601,18.413,28.799,14.417,20.592,14.288,24.816,27.932,13.659
2023-01-26,22.147,18.784,29.11,14.557,21.118,14.647,25.232,27.902,13.986
2023-01-27,22.23,18.859,29.115,14.612,21.234,14.722,25.304,27.78,14.023
2023-01-30,21.564,18.646,29.052,14.547,20.902,14.716,25.108,27.61,13.672
2023-01-31,21.3,18.789,28.814,14.447,21.27,14.648,24.743,27.884,13.537
2023-02-01,21.614,19.031,29.038,14.619,21.629,14.659,25.082,27.992,13.647
2023-02-02,21.515,19.437,29.115,15.359,22.205,14.653,25.186,27.727,13.585
2023-02-03,21.199,19.193,29.036,15.42,21.812,14.555,24.959,27.77,13.402
2023-02-06,20.709,18.946,28.493,15.103,21.601,14.459,24.338,27.646,13.145
2023-02-07,20.816,19.158,28.594,15.033,21.97,14.631,24.423,27.791,13.181
2023-02-08,20.797,18.985,28.742,14.884,21.65,14.621,24.533,27.74,13.181
2023-02-09,21.133,18.948,28.855,15.034,21.472,14.681,24.83,27.597,13.387
2023-02-10,20.659,18.795,28.593,14.676,21.379,14.7,24.387,27.693,13.107
2023-02-13,20.675,18.97,28.486,14.916,21.66,14.53,24.373,27.91,13.13
2023-02-14,20.589,19.029,28.565,14.902,21.736,14.669,24.347,27.78,13.069
2023-02-15,20.308,19.051,28.153,15.002,21.885,14.531,23.966,27.622,12.886
2023-02-16,20.45,18.863,28.316,14.989,21.476,14.646,24.137,27.335,13.006
2023-02-17,20.155,18.697,27.937,14.948,21.298,14.501,23.742,27.573,12.848
2023-02-20,20.351,18.714,28.055,14.933,21.268,14.546,23.985,27.559,12.92
