trend_momentum,cci_breakthrough,volatility_filter,volume_pulse,price_volume_divergence,regional_rotation,relative_strength,cross_market_correlation,cash_option,Fund,Date
582,1478,846,87,0,16,0,0,0,SHK137,2018-01-26
292,986,601,50,0,3,0,0,0,SHK145,2018-01-26
754,1954,1225,81,0,12,0,0,0,SHK126,2018-02-02
450,2064,1231,81,0,12,0,0,0,SHK127,2018-02-02
836,1962,1231,79,0,8,0,0,0,SHK128,2018-02-02
404,1974,1230,85,0,14,0,0,0,SHK129,2018-02-02
448,2082,1162,116,0,20,0,0,0,SHK130,2018-02-02
470,1916,1130,91,0,7,0,0,0,SHK131,2018-02-02
676,1508,815,50,0,3,0,0,0,SHK136,2018-02-02
582,1478,846,87,0,16,0,0,0,SHK137,2018-02-02
292,986,601,50,0,3,0,0,0,SHK145,2018-02-02
754,1954,1225,81,0,12,0,0,0,SHK126,2018-02-09
450,2064,1231,81,0,12,0,0,0,SHK127,2018-02-09
836,1962,1231,79,0,8,0,0,0,SHK128,2018-02-09
404,1974,1230,85,0,14,0,0,0,SHK129,2018-02-09
448,2082,1162,116,0,20,0,0,0,SHK130,2018-02-09
470,1916,1130,91,0,7,0,0,0,SHK131,2018-02-09
676,1508,815,50,0,3,0,0,0,SHK136,2018-02-09
582,1478,846,87,0,16,0,0,0,SHK137,2018-02-09
292,986,601,50,0,3,0,0,0,SHK145,2018-02-09
754,1954,1225,81,0,12,0,0,0,SHK126,2018-02-16
450,2064,1231,81,0,12,0,0,0,SHK127,2018-02-16
836,1962,1231,79,0,8,0,0,0,SHK128,2018-02-16
404,1974,1230,85,0,14,0,0,0,SHK129,2018-02-16
448,2082,1162,116,0,20,0,0,0,SHK130,2018-02-16
470,1916,1130,91,0,7,0,0,0,SHK131,2018-02-16
676,1508,815,50,0,3,0,0,0,SHK136,2018-02-16
582,1478,846,87,0,16,0,0,0,SHK137,2018-02-16
292,986,601,50,0,3,0,0,0,SHK145,2018-02-16
754,1954,1225,81,0,12,0,0,0,SHK126,2018-02-23
450,2064,1231,81,0,12,0,0,0,SHK127,2018-02-23
836,1962,1231,79,0,8,0,0,0,SHK128,2018-02-23
404,1974,1230,85,0,14,0,0,0,SHK129,2018-02-23
448,2082,1162,116,0,20,0,0,0,SHK130,2018-02-23
470,1916,1130,91,0,7,0,0,0,SHK131,2018-02-23
676,1508,815,50,0,3,0,0,0,SHK136,2018-02-23
582,1478,846,87,0,16,0,0,0,SHK137,2018-02-23
292,986,601,50,0,3,0,0,0,SHK145,2018-02-23
754,1954,1225,81,0,12,0,0,0,SHK126,2018-03-02
450,2064,1231,81,0,12,0,0,0,SHK127,2018-03-02
836,1962,1231,79,0,8,0,0,0,SHK128,2018-03-02
404,1974,1230,85,0,14,0,0,0,SHK129,2018-03-02
448,2082,1162,116,0,20,0,0,0,SHK130,2018-03-02
470,1916,1130,91,0,7,0,0,0,SHK131,2018-03-02
676,1508,815,50,0,3,0,0,0,SHK136,2018-03-02
582,1478,846,87,0,16,0,0,0,SHK137,2018-03-02
292,986,601,50,0,3,0,0,0,SHK145,2018-03-02
754,1954,1225,81,0,12,0,0,0,SHK126,2018-03-09
450,2064,1231,81,0,12,0,0,0,SHK127,2018-03-09
836,1962,1231,79,0,8,0,0,0,SHK128,2018-03-09
404,1974,1230,85,0,14,0,0,0,SHK129,2018-03-09
448,2082,1162,116,0,20,0,0,0,SHK130,2018-03-09
470,1916,1130,91,0,7,0,0,0,SHK131,2018-03-09
676,1508,815,50,0,3,0,0,0,SHK136,2018-03-09
582,1478,846,87,0,16,0,0,0,SHK137,2018-03-09
292,986,601,50,0,3,0,0,0,SHK145,2018-03-09
754,1954,1225,81,0,12,0,0,0,SHK126,2018-03-16
450,2064,1231,81,0,12,0,0,0,SHK127,2018-03-16
836,1962,1231,79,0,8,0,0,0,SHK128,2018-03-16
404,1974,1230,85,0,14,0,0,0,SHK129,2018-03-16
448,2082,1162,116,0,20,0,0,0,SHK130,2018-03-16
470,1916,1130,91,0,7,0,0,0,SHK131,2018-03-16
676,1508,815,50,0,3,0,0,0,SHK136,2018-03-16
582,1478,846,87,0,16,0,0,0,SHK137,2018-03-16
292,986,601,50,0,3,0,0,0,SHK145,2018-03-16
754,1954,1225,81,0,12,0,0,0,SHK126,2018-03-23
450,2064,1231,81,0,12,0,0,0,SHK127,2018-03-23
836,1962,1231,79,0,8,0,0,0,SHK128,2018-03-23
404,1974,1230,85,0,14,0,0,0,SHK129,2018-03-23
448,2082,1162,116,0,20,0,0,0,SHK130,2018-03-23
